"address","infoSnippet","name","phone","rating","reviewSnippet","url","website"
"604 B St, Yuba City, CA 95991",,"Van den Heuvel & Van den Heuvel Inc.-A Law Corporation","(530) 673-9515",,,"https://www.yellowpages.com/yuba-city-ca/mip/van-den-heuvel-van-den-heuvel-inc-a-law-corporation-11450114?lid=1000820240591",
"933 Mendocino Ave, Santa Rosa, CA 95401",,"Moreno Walter Attorney At Law","(707) 576-1185",,,"https://www.yellowpages.com/santa-rosa-ca/mip/moreno-walter-attorney-at-law-11490458?lid=1001407331533","https://www.facebook.com/pages/Walter-Attorney-Moreno-at-Law/136597573340256"
"3403 10th St, Riverside, CA 92501","Dennis A. Thayer, Attorney at Law, is a professional law firm that has been providing expert legal counsel to Riverside residents since 1976. Our practice covers…","Thayer Dennis A","(951) 684-9323",,,"https://www.yellowpages.com/riverside-ca/mip/thayer-dennis-a-11519639?lid=1000636432694",
"721 9th St Ste 240, Sacramento, CA 95814",,"Law Office Of Richard T Dudek","(916) 444-7595","3","When I was wrongfully arrested for DUI in wine country I spoke to several lawyers in the area and they all seemed to be in cahoots. I decided to get a lawyer from the valley to…","https://www.yellowpages.com/sacramento-ca/mip/law-office-of-richard-t-dudek-11621285?lid=1000553681504","http://www.sacramentocrimes.com"
"201 N State St, Ukiah, CA 95482",,"Stephens Pano Attorney At Law","(707) 462-1996",,,"https://www.yellowpages.com/ukiah-ca/mip/stephens-pano-attorney-at-law-11797261?lid=1001329784740","http://www.panostephenslaw.com"
"125 N Pleasant Ave, Lodi, CA 95240","* Available Evenings & Saturdays * Appointments Upon Request","Cottrell Steven Atty","(209) 369-8212",,,"https://www.yellowpages.com/lodi-ca/mip/cottrell-steven-atty-11810672?lid=1001880247313",
"1750 Montgomery St, San Francisco, CA 94111","Complex legal matters call for skillful legal representation. At Barron Law, we have been serving clients throughout northern California and the Central Valley…","Barron Law Corporation","(800) 529-5908",,,"https://www.yellowpages.com/san-francisco-ca/mip/barron-law-corporation-11921215?lid=1001023637569",
"2240 Douglas Blvd Ste 150, Roseville, CA 95661","Gurnee, Mason & Forestiere is principally a civil trial firm. Our traditional emphasis has been the defense of individuals and businesses in complex cases, but…","Gurnee Mason & Forestiere LLP","(916) 797-3100",,,"https://www.yellowpages.com/roseville-ca/mip/gurnee-mason-forestiere-llp-12060777?lid=1000703694609",
"1541 N Lake Ave, Pasadena, CA 91104",,"Hopkins Joe Law Offices Of","(626) 398-1194","3","Regarding the negative review of  William P, I do not know this man and never represented him as he's stated here. Furthermore, he has slandered me by stating accusations…","https://www.yellowpages.com/pasadena-ca/mip/hopkins-joe-law-offices-of-12185118?lid=1000545396750","http://www.pasadenajournal.com"
"622 Jackson St, Fairfield, CA 94533","Mission Statement The Law Office of Gregory J. Jansen is dedicated to serving plaintiffs in personal injury cases, including but not limited to automobile…","Jansen & Yaple LLP","(707) 421-2214",,,"https://www.yellowpages.com/fairfield-ca/mip/jansen-yaple-llp-1223228?lid=1001170168496","http://www.solanoinjury.com"
"17592 Irvine Blvd, Tustin, CA 92780",,"Diane, K Watanable","(714) 838-8755",,,"https://www.yellowpages.com/tustin-ca/mip/diane-k-watanable-12236862?lid=1000487930061","http://wsllplaw.com"
"28 Boardman Place, San Francisco, CA 94103",,"Zilversmit Marc J","(415) 431-3474","5","Mr. Zilversmit is a great attorney for criminal appeals. He got my conviction overturned on appeal and afterwards he got the case dismissed. He is very knowledgeable and…","https://www.yellowpages.com/san-francisco-ca/mip/zilversmit-marc-j-12396161?lid=1000088480856",
"7337 N 1st St, Fresno, CA 93720","James J. Mele has been in private practice since 1976, helping people who have been injured or killed due to Medical Malpractice, doctor malpractice, hospital…","Mele, James J","(559) 436-1205",,,"https://www.yellowpages.com/fresno-ca/mip/mele-james-j-12595331?lid=1001230287652","http://melelawoffice.com"
"50 Santa Rosa Ave, Santa Rosa, CA 95404","McMillan & Shureen is a full-service law firm that specializes in providing a range of legal services to individual and corporate clients. It provides assistance…","McMIllan & Shureen, LLP","(707) 525-5400",,,"https://www.yellowpages.com/santa-rosa-ca/mip/mcmillan-shureen-llp-12643674?lid=1001372901379","http://www.mcmillanshureen.com"
"610 16th St Ste 421, Oakland, CA 94612","John T. Bell is committed to providing the highest level of legal representation. You will receive thorough direction, perceptive advice, and the aggressive…","Bell John T The Law Offices Of","(510) 444-4638",,,"https://www.yellowpages.com/oakland-ca/mip/bell-john-t-the-law-offices-of-1266477?lid=1000615711562","http://www.lawofficesofjohntbell.com"
,"California Real Estate Law Practice with an emphasis on Deeds, Easements, Boundaries, Clouded Titles, Subdivisions, Access Rights, Condemnation, Eminent Domain,…","Fischer David Randall Atty At Law","(925) 944-9977",,,"https://www.yellowpages.com/nationwide/mip/fischer-david-randall-atty-at-law-127087?lid=1001838053713","http://www.californialandlaw.com"
"400 Montgomery St Ste 505, San Francisco, CA 94104","Free initial consultation by telephone and by email. Certified Family Law Specialist emphasizing real property and business divisions in divorce matters. We…","Cary Schneider, Esq. Attorney At Law","(415) 781-6500",,,"https://www.yellowpages.com/san-francisco-ca/mip/cary-schneider-esq-attorney-at-law-12801756?lid=1000437163618","http://www.schneiderlawsf.com"
"21515 Hawthorne Blvd Ste 980, Torrance, CA 90503","Have your Social Security Benefits Been Denied? Over 40 years successful experience in handling Social Security Disability Matters. Call Me. No Recovery, No Fee.…","Earl M Hyman","(310) 316-2222",,,"https://www.yellowpages.com/torrance-ca/mip/earl-m-hyman-1308928?lid=1001330923351","http://www.macksoud-law.com"
"2497 Harbor Blvd Ste 3, Ventura, CA 93001",,"Law Offices of Kirk J Grossman","(805) 652-1179","5","Mr. Grossman was professional, discrete, and timely. I was able to win my case and am very happy with the outcome.  I would highly recommend the Law Offices of Kirk J. Grossman…","https://www.yellowpages.com/ventura-ca/mip/law-offices-of-kirk-j-grossman-13197373?lid=1000613059430",
"1555 River Park Dr, Sacramento, CA 95815",,"Meissner, Joseph & Palley, Inc.","(916) 920-5983",,,"https://www.yellowpages.com/sacramento-ca/mip/meissner-joseph-palley-inc-1327484?lid=1000613045725","http://www.californiaprobate.info"
"509 Marin St Ste 235, Thousand Oaks, CA 91360","When you need legal representation, you want an experienced attorney, aggressive representation, and personal attention. Dennis Kucera has been an experienced…","Dennis Kucera Attorney At Law","(805) 374-1766",,,"https://www.yellowpages.com/thousand-oaks-ca/mip/dennis-kucera-attorney-at-law-13347757?lid=1001838844618","http://www.attorneykucera.com"
"732 5th St, Eureka, CA 95501",,"Affordable Attorney","(707) 445-0804","5","Mr Karjola is awesome. He is old school and takes him time and listens. I appreciate your kind help and like the other review said. You were easy on my wallet too although I…","https://www.yellowpages.com/eureka-ca/mip/affordable-attorney-1350638?lid=1000621584587",
"5528 N Palm Ave Ste 113, Fresno, CA 93704",,"Boyajian Thomas","(559) 233-8935",,,"https://www.yellowpages.com/fresno-ca/mip/boyajian-thomas-13578454?lid=1000655055229",
"50 W San Fernando St, San Jose, CA 95113","Ropers, Majeski, Kohn & Bentley conducts a multiple service practice that offers litigation and transactional services to domestic and international businesses…","Ropers Majeski Kohn & Bentley","(408) 287-6262",,,"https://www.yellowpages.com/san-jose-ca/mip/ropers-majeski-kohn-bentley-1387896?lid=1001395224367","http://www.rmkb.com"
"401 W A St, San Diego, CA 92101","With over 35 years of experience as a successful San Diego immigration lawyer, Gerald B. Linkon is dedicated to helping you. Attorney Linkon is an experienced…","Attorney Gerald Linkon","(619) 338-9898",,,"https://www.yellowpages.com/san-diego-ca/mip/attorney-gerald-linkon-13883627?lid=1000437168095",
"740 4th St, Santa Rosa, CA 95404",,"Glaubiger Ethan A Law Offices Of","(707) 578-4505",,,"https://www.yellowpages.com/santa-rosa-ca/mip/glaubiger-ethan-a-law-offices-of-13949848?lid=1000881488215",
"Novato, CA 94949","Attorney Assistance provides the assistance of highly-skilled, reasonably-priced full and part-time attorneys.","Attorney Assistance","(916) 442-4666",,,"https://www.yellowpages.com/novato-ca/mip/attorney-assistance-14174701?lid=1001893328116","http://www.attorneyassistance.com"
"16133 Ventura Blvd, Encino, CA 91436","*We Use Our Experience & Knowledge & Provide Personal Attention to Fight for Your Best Interests","Sternberg Family Law","(818) 907-9924",,,"https://www.yellowpages.com/encino-ca/mip/sternberg-family-law-14186332?lid=1000115266667","http://www.sternbergfamilylaw.com"
"21 N Washington St, Sonora, CA 95370","For Fast, Friendly, & Professional representation, Contact us today!","Douglas M Gee","(209) 533-4041",,,"https://www.yellowpages.com/sonora-ca/mip/douglas-m-gee-14213450?lid=1001179158372",
"825 Washington St, Oakland, CA 94607","Construction Lawyer Law Offices of H. Paul Bryant Providing Legal Services to Help you Get Paid! Trial Attorney 20 Years Exp. For Services and Free Consultation…","Bryant H Paul","(510) 272-0700",,,"https://www.yellowpages.com/oakland-ca/mip/bryant-h-paul-14381751?lid=1001111220574",
"445 N McPherson St, Fort Bragg, CA 95437","*Criminal Defense & DUI *Divorce *Custody *Visitation *Support *Adoption","Kronfeld Bart P","(707) 964-6111",,,"https://www.yellowpages.com/fort-bragg-ca/mip/kronfeld-bart-p-14383940?lid=1000439560484",
"712 Empire St, Fairfield, CA 94533","Injured? Call A Fairfield Personal Injury Attorney You Can Trust It can be overwhelming when you experience a personal injury. You may face financial burdens…","Barnett & Bennett Law Firm","(707) 425-0671",,,"https://www.yellowpages.com/fairfield-ca/mip/barnett-bennett-law-firm-1468431?lid=1001768076024","http://www.wrongfulinjury.com"
"25 Cadillac Dr Ste 112, Sacramento, CA 95825",,"The Law Offices of Casey LeClair","(916) 649-9900","5","I would definitely recommend Attorney LeClair to my friends and family..They are very professional and really care about the injured parties. They keep me updated on everything…","https://www.yellowpages.com/sacramento-ca/mip/the-law-offices-of-casey-leclair-14718982?lid=1000437169792",
"3250 Wilshire Boulevard, Suite 2200, Los Angeles, CA 90010","For over 30 years, personal injury lawyers from The Dominguez Firm have been protecting the rights victims of accidents and work injuries. Our award-winning team…","The Dominguez Firm","(213) 388-7788",,,"https://www.yellowpages.com/los-angeles-ca/mip/the-dominguez-firm-1488105?lid=1000437163641","http://dominguezfirm.com"
"1010 Grayson St, Berkeley, CA 94710","Business closed.","Closed","(510) 525-4243",,,"https://www.yellowpages.com/berkeley-ca/mip/closed-14890021?lid=1001856872021",
"1334 Chorro St, San Luis Obispo, CA 93401",,"Radovich Mediation Group LLC","(805) 541-5900",,,"https://www.yellowpages.com/san-luis-obispo-ca/mip/radovich-mediation-group-llc-15067008?lid=1000088504683","http://www.radovich.com"
"Northridge, CA 91324","Disability Insurance Lawyer; Erisa Life Insurance Lawyer; ERISA Lawyers; ERISA attorneys; ERISA Appeals; ERISA lawsuits; Insurance Bad Faith, Insurance Bad Faith…","Kantor & Kantor LLP","(818) 886-2525",,,"https://www.yellowpages.com/northridge-ca/mip/kantor-kantor-llp-15209581?lid=1000868905106","http://www.kantorlaw.net"
"2340 W Whitendale Ave, Visalia, CA 93277","Personal Injury & Accident Attorney in Visalia For over 22 years, the law offices of Del L. Toledo, Attorney have been fighting to make sure our clients get the…","Toledo Del L Attorney At Law","(559) 739-7005",,,"https://www.yellowpages.com/visalia-ca/mip/toledo-del-l-attorney-at-law-15426062?lid=1001063716844","http://www.delltoledoattorneyatlaw.com"
"327 N State St, Ukiah, CA 95482","Estate Planning, Trusts, Wills & Probate","Mayo James R.","(707) 468-1465",,,"https://www.yellowpages.com/ukiah-ca/mip/mayo-james-r-15484123?lid=1001071472110","http://members.calbar.ca.gov/fal/Member/Detail/66745"
"5000 Birch St Ste 3000, Newport Beach, CA 92660",,"Black & Machtinger LLP","(949) 757-0999",,,"https://www.yellowpages.com/newport-beach-ca/mip/black-machtinger-llp-15807886?lid=1000613049004","http://www.2blackandmachtinger.com"
"627 13th St Ste C, Modesto, CA 95354","At the Law Offices of Aaron O. Anguiano, in Modesto, California, We are Respected and Highly-skilled Family Law and Personal Injury Lawyers. We Represent Clients…","Aaron O. Anguiano Law Offices Of","(209) 567-1040",,,"https://www.yellowpages.com/modesto-ca/mip/aaron-o-anguiano-law-offices-of-15883754?lid=1001130432697","http://aaronanguianolaw.com"
"12 Nevada St, Ste C, Redlands, CA 92373","Any type of family-related legal proceedings can be difficult because of the emotions involved. At the office of Lenita A. Skoretz Attorney At Law in Redlands,…","Lenita A. Skoretz Attorney At Law","(909) 792-9222",,,"https://www.yellowpages.com/redlands-ca/mip/lenita-a-skoretz-attorney-at-law-16289353?lid=1000685586427","http://divorceattorneycal.com"
"305 Railroad Ave, Nevada City, CA 95959",,"Haas Law Corp.","(530) 478-0803",,,"https://www.yellowpages.com/nevada-city-ca/mip/haas-law-corp-16423848?lid=1001816075183","https://haaslawcorp.com"
"305 Railroad Ave, Nevada City, CA 95959",,"Haas Law Corp.","(530) 478-0803",,,"https://www.yellowpages.com/nevada-city-ca/mip/haas-law-corp-16423848?lid=1001816075183","https://haaslawcorp.com"
"11 S San Joaquin St, Stockton, CA 95202",,"Nolan, Joseph W","(209) 460-1820",,,"https://www.yellowpages.com/stockton-ca/mip/nolan-joseph-w-16435295?lid=1000088523000",
"2749 Hyde St, San Francisco, CA 94109","For more than 28 years, the firm has continued to set a standard of excellence in the area of civil litigation, with an emphasis on representing public entities.…","Bertrand Fox Elliot osman and wenzel","(415) 353-0999",,,"https://www.yellowpages.com/san-francisco-ca/mip/bertrand-fox-elliot-osman-and-wenzel-16441054?lid=1001359714798","http://www.bfesf.com"
"4045 Bonita Rd, Bonita, CA 91902","Let our office help you with medical care, temporary disability benefits, permanent disability benefits, supplemental job displacement benefits, vocational…","Carriedo Carlos R Law Offices","(619) 470-1131",,,"https://www.yellowpages.com/bonita-ca/mip/carriedo-carlos-r-law-offices-16700014?lid=1000613046899","http://www.carriedolaw.com"
"20980 Redwood Rd Ste 240, Castro Valley, CA 94546",,"Law Office of Pardeep S. Grewal","(510) 889-1999","5","I want thanks to The Law Office of Pardeep S Grewal. He helped my relative who lives in Castro valley. I appreciate your efforts and dedication.""","https://www.yellowpages.com/castro-valley-ca/mip/law-office-of-pardeep-s-grewal-1671464?lid=1001071472080","http://www.pardeeplaw.com"
"115 W Walnut St, Lodi, CA 95240",,"Fluetsch & Fluetsch","(209) 367-8888","5","I found myself in a really terrible situation where unfortunately I was in need of an attorney . I am also a disabled person so especially needed assistance asap. I would…","https://www.yellowpages.com/lodi-ca/mip/fluetsch-fluetsch-16746065?lid=1002004434466","http://www.fluetschlaw.com"
"475 El Camino Real Suite 300, Millbrae, CA 94030","Serving the San Francisco Peninsula","Katz Charles J Attorney At Law","(650) 692-4100",,,"https://www.yellowpages.com/millbrae-ca/mip/katz-charles-j-attorney-at-law-16781027?lid=1000966232972","http://www.charlesjkatzlaw.com"
"1385 Ridgewood Dr, Chico, CA 95973",,"Cohen Sharon RN Attorney At Law","(530) 345-6343","5","Sharon and her entire staff have stuck with me through the never ending paper work and doctor visits that the government demands. I never could understand why a person who has…","https://www.yellowpages.com/chico-ca/mip/cohen-sharon-rn-attorney-at-law-16813776?lid=1001614064871",
,"Established in 1993, the business offers Professional Law Services.","Knox Julia H Attorney at Law","(707) 928-4872",,,"https://www.yellowpages.com/nationwide/mip/knox-julia-h-attorney-at-law-16818495?lid=1001130420183",
"827 W Center Ave, Visalia, CA 93291",,"Allen Law Firm","(559) 627-3855","5","David W. Allen and his staff are extremely helpful and honest! I would definitely recommend him to my family, friends, or anyone who needs expert legal help.""","https://www.yellowpages.com/visalia-ca/mip/allen-law-firm-16836287?lid=1000658576783",
"587 Jefferson St, Napa, CA 94559",,"Ellen York","(707) 224-7971",,,"https://www.yellowpages.com/napa-ca/mip/ellen-york-1689404?lid=1000082794080","http://yorkyorklaw.com"
"600 E Main St Ste 100, Turlock, CA 95380",,"Law Offices of Axel B. Gomez","(209) 668-1410","5","Helped me with bankruptcy and I didn't had to trial every time. He took care of it.""","https://www.yellowpages.com/turlock-ca/mip/law-offices-of-axel-b-gomez-16903622?lid=1000437163627","http://www.axelgomez.com"
"6820 Indiana Ave, Riverside, CA 92506",,"The Law Offices Of Dr. Peter M. Schaeffer","(951) 302-0400","5","Peter Schaeffer to save the day! I definitely recommend calling the Law Office of Dr Peter M Schaeffer""","https://www.yellowpages.com/riverside-ca/mip/the-law-offices-of-dr-peter-m-schaeffer-17102298?lid=1000116637548","http://lawofficeofpeterschaeffer.com"
"1601 Eastman Ave Unit 101, Ventura, CA 93003","When you are injured on the job or your medical condition prevents you from performing your normal job tasks, you might be entitled to compensation and…","Law Office of John Sugden","(805) 658-1652",,,"https://www.yellowpages.com/ventura-ca/mip/law-office-of-john-sugden-17398564?lid=1000893682785",
"15315 Magnolia Blvd, Sherman Oaks, CA 91403",,"Lowenstein Disability Lawyers","(818) 905-6611","5","Mr. Lowenstein is one of the best attorneys I have ever dealt with.  His office is low-key and professional.  They really know how to get the job done.  He is honest.  His…","https://www.yellowpages.com/sherman-oaks-ca/mip/lowenstein-disability-lawyers-17875855?lid=1000088493797","http://www.lowensteindisability.com"
"20532 El Toro Rd Ste 207, Mission Viejo, CA 92692","Where experienced, knowledgeable representation meets affordability. Our motto is: try to settle first, if that's not possible, then aggressively litigate.","The Rancho Family Law Center","(949) 600-7571",,,"https://www.yellowpages.com/mission-viejo-ca/mip/the-rancho-family-law-center-17922321?lid=1000558418774","http://theranchofamilylawcenter.com"
"2780 Skypark Dr Ste 325, Torrance, CA 90505",,"The Edgecumbe Law Firm","(310) 784-2512","5","If there were 6 stars available I would have given that many.  Mr. Edgecumbe is an excellent Attorney.  Not only does he have an extraordinary comprehension of the law, but he…","https://www.yellowpages.com/torrance-ca/mip/the-edgecumbe-law-firm-18017117?lid=1000439482157","http://www.edgecumbelaw.com"
"20885 Redwood Rd Suite 337, Castro Valley, CA 94546","*Registered and Bonded *Serving Papers Since 1992 *We Offer Professional Legal Support Services to Both the Public, and to Private Legal Organizations *All of…","Wolf-Pac Services","(510) 872-5260",,,"https://www.yellowpages.com/castro-valley-ca/mip/wolf-pac-services-18149615?lid=1001266312953","http://www.justprocess.com"
"3580 Wilshire Blvd Ste 1798A, Los Angeles, CA 90010",,"Jones Eric L Law Offices","(213) 738-7838","5","My case has not been done yet, but I like this lawyer very much. He is really interested to help you, not to rip you off as many other do.""","https://www.yellowpages.com/los-angeles-ca/mip/jones-eric-l-law-offices-18214212?lid=1000439534176",
"242 Sand Hill Cir, Menlo Park, CA 94025",,"Law Offices Stephen benda","(650) 323-6600",,,"https://www.yellowpages.com/menlo-park-ca/mip/law-offices-stephen-benda-18405124?lid=1001140432284",
"1617 W Shaw Ave, Fresno, CA 93711",,"Rod Haron","(559) 441-1421","5","Mr. Haron is very knowledgeable, very sensitive and cares about his clients. He got me the settlement I did not expect at all! I did not realize my case was worth so much. Mr.…","https://www.yellowpages.com/fresno-ca/mip/rod-haron-18539310?lid=1001957219983","http://rodharonlaw.com"
,,"AAA Disability Help","(530) 626-0156","5","Very helpful. I broke down on the side of the freeway and they got me and my car to a safe place....""","https://www.yellowpages.com/nationwide/mip/aaa-disability-help-18966089?lid=1000115489485",
"250 D St, Santa Rosa, CA 95404","Law & Mediation Offices Construction, Real Property , Personal Injury and Litigation, Mediation","James K Cobb Attorney At Law","(707) 571-8112",,,"https://www.yellowpages.com/santa-rosa-ca/mip/james-k-cobb-attorney-at-law-19059174?lid=1001686338091","http://www.rogowaylaw.com"
"1362 Pacific Ave, Santa Cruz, CA 95060","Let Arturo Rodriguez put his 30 years of trial experience to work for you. In addition to his law degree Arturo has an MA in Counseling. Call Arturo if you need…","Arturo Rodriguez","(831) 471-9444",,,"https://www.yellowpages.com/santa-cruz-ca/mip/arturo-rodriguez-1906419?lid=1000997508848",
"8300 Fair Oaks Blvd, Carmichael, CA 95608","AAA California Divorce & Bankruptcy Assistance has been serving the Sacramento area since March 1995. We have been at the same address for more than 20-years and…","Aaa California Divorce & bankruptcy assistance","(916) 944-8898",,,"https://www.yellowpages.com/carmichael-ca/mip/aaa-california-divorce-bankruptcy-assistance-1913318?lid=1000116670193","http://divbk.com"
"1220 Howard Ave Ste 250, Burlingame, CA 94010",,"Collins Law Office","(650) 348-1974","1","Read this article in 1993 regarding his overbilling charges:http://www.nytimes.com/1993/11/12/technology/bar-court-asks-lawyer-if-computer-doing-most-work-why-big-fee.html-He…","https://www.yellowpages.com/burlingame-ca/mip/collins-law-office-19187319?lid=1000437167514",
"1650 Oregon St, Redding, CA 96001","ABC Paralega provides attorney,bankruptcy services services","ABC Paralegal","(530) 241-5421",,,"https://www.yellowpages.com/redding-ca/mip/abc-paralegal-19873512?lid=1001027770151",
"37 Old Courthouse Sq Ste 100, Santa Rosa, CA 95404","The Sonoma County Bar Association serves the interests of the community as well as the legal professionals in Sonoma County. Please feel welcome to contact us…","Sonoma County Lawyer Referral","(707) 546-5297",,,"https://www.yellowpages.com/santa-rosa-ca/mip/sonoma-county-lawyer-referral-2022416?lid=1000997511360","http://www.sonomacountybar.org"
"3500 W Olive Ave Fl 300, Burbank, CA 91505",,"Murphy Michael C APC","(818) 558-3718",,,"https://www.yellowpages.com/burbank-ca/mip/murphy-michael-c-apc-20846097?lid=1000088485685",
"2101 4th St, Santa Rosa, CA 95404","The Work Injury Law Center is a Bay Area law firm specializing in the representation of injured workers in California. Our practice is dedicated to vigorously…","Bloom John A Law Offices Of","(707) 524-1144",,,"https://www.yellowpages.com/santa-rosa-ca/mip/bloom-john-a-law-offices-of-2138828?lid=1000997508911","http://www.workinjurylawcenter.com"
"1290 B St, Hayward, CA 94541",,"Goodman Louis J Attorney At Law","(510) 582-9090",,,"https://www.yellowpages.com/hayward-ca/mip/goodman-louis-j-attorney-at-law-2183605?lid=1000997510602","http://www.louisgoodman.com"
"225 Broadway Ste 1450, San Diego, CA 92101",,"Erickson Law Firm A.P.C.","(619) 231-9920",,,"https://www.yellowpages.com/san-diego-ca/mip/erickson-law-firm-a-p-c-21887231?lid=1001734254990","http://www.ericksonlaw.com"
"2124 Eureka Way, Redding, CA 96001",,"Law Office Of Daniel T. Mosier","(530) 241-1492",,,"https://www.yellowpages.com/redding-ca/mip/law-office-of-daniel-t-mosier-21920360?lid=1000088617954",
"1574 West St, Redding, CA 96001","Rhonda M. Hixon, Attorney at Law, former prosecutor, probation officer, and judge pro tempore, has more than 30 years of experience as a trial attorney…","Rhonda Hixon,   Attorney","(530) 244-9686",,,"https://www.yellowpages.com/redding-ca/mip/rhonda-hixon-attorney-21920553?lid=1000088567664","http://www.hixondefense.com"
"1503 S Coast Dr Ste 209, Costa Mesa, CA 92626","Please Contact Us for More Information","Weber & Firman, Atty At Law","(714) 957-2533",,,"https://www.yellowpages.com/costa-mesa-ca/mip/weber-firman-atty-at-law-21924980?lid=1001137473961","http://www.stopdebt.com"
"1043 Civic Center Drive West, Santa Ana, CA 92703","Extensive Criminal Trial Experience, Experienced Trial Attorney and Respected Negotiator, DMV Hearings, DUI and All Misdemeanors, Serious and Violent Felonies,…","Medina  David Law Offices Of","(714) 647-1350",,,"https://www.yellowpages.com/santa-ana-ca/mip/medina-david-law-offices-of-21937230?lid=1001558830872","http://davidmedinalaw.com"
"654 W Main St, El Centro, CA 92243","The Firm of Anderholt & Storey, APLC is a full service law office with three attorneys, paralegals and legal secretaries and has provided legal services in…","Law Offices of Thomas W. Storey","(760) 352-1311",,,"https://www.yellowpages.com/el-centro-ca/mip/law-offices-of-thomas-w-storey-21946677?lid=1000507693929","http://tomstoreylaw.com"
"14156 Magnolia Blvd, Sherman Oaks, CA 91423","At The Horowitz Law Firm we are experienced attorneys providing high quality, cost-effective service and client-focused solutions. The Horowitz Law Firm provides…","The Horowitz Law Firm","(818) 907-8000",,,"https://www.yellowpages.com/sherman-oaks-ca/mip/the-horowitz-law-firm-21958594?lid=1001920730146","http://www.jdhorowitzlaw.com"
,,"Law Office Of Stanley A Zamel","(818) 469-3030","5","Outstanding, highly professional, competent -- and saved me plenty of $$$ with just some friendly advice!!!!!""","https://www.yellowpages.com/nationwide/mip/law-office-of-stanley-a-zamel-21959508?lid=1001571492044",
"55 River St, Santa Cruz, CA 95060",,"Hamlyn & Guerrero Attorney's At Law","(831) 420-3500","5","They are very good and professional people. I would recommend it to everyone who needs help. I'm so happy!""","https://www.yellowpages.com/santa-cruz-ca/mip/hamlyn-guerrero-attorneys-at-law-21960492?lid=1001484096801",
"123 Jewell St, Santa Cruz, CA 95060","Douglas Kane is an attorney in Santa Cruz, California, representing plaintiffs in employment discrimination, harassment and wrongful termination cases. His…","Kane Douglas C Attorney At Law","(831) 459-8000",,,"https://www.yellowpages.com/santa-cruz-ca/mip/kane-douglas-c-attorney-at-law-21961451?lid=1001722492876","http://www.protectingrights.net"
"245 W Laurel Dr, Salinas, CA 93906","A Law Practice With Over 30 Years Experience Dedicated To Helping Injured People * State Bar Certified Worker's Compensation Specialists * Experienced Trial…","Rucka O'Boyle Lombardo & McKenna","(831) 443-1051",,,"https://www.yellowpages.com/salinas-ca/mip/rucka-oboyle-lombardo-mckenna-21965678?lid=1001329788631","http://www.rolmlawyers.com"
"1516 Tarrytown St, San Mateo, CA 94402",,"Newhouse, David E & Associates","(650) 348-8652","5","this is to inform you that your business name of american law associates is being abused by the following:michael fuller representing himself from this business and also kevin…","https://www.yellowpages.com/san-mateo-ca/mip/newhouse-david-e-associates-21971990?lid=1001509384596","http://www.attycubed.com"
"917 Missouri St, Fairfield, CA 94533","Over 30 years experience as a former Deputy District Attorney and Criminal Defense Lawyer in Solano County, with experience in the Bay Area, Southern California,…","Chris Jackson Attorney At Law","(707) 205-6486",,,"https://www.yellowpages.com/fairfield-ca/mip/chris-jackson-attorney-at-law-21975973?lid=1001961538644","http://cjackson-lawyer.com"
"341 Flume St, Chico, CA 95928",,"John V. Johnson & Joanne Hamilton","(530) 893-0696",,,"https://www.yellowpages.com/chico-ca/mip/john-v-johnson-joanne-hamilton-21977586?lid=1001933052991",
"505 Sansome St Ste 1525, San Francisco, CA 94111","Construction, Real Estate and Public Contract Attorneys for Businesses, Professionals and Individuals in the San Francisco Bay Area and Northern California.","Law Office of George William Wolff & Associates","(415) 788-1881",,,"https://www.yellowpages.com/san-francisco-ca/mip/law-office-of-george-william-wolff-associates-21983668?lid=1000437163122","http://www.wolfflaw.com"
"27240 Turnberry Ln Ste 200, Valencia, CA 91355",,"The Law Offices of Gerald L. Marcus","(661) 274-7774",,,"https://www.yellowpages.com/valencia-ca/mip/the-law-offices-of-gerald-l-marcus-21984152?lid=1000116528121","http://www.geraldmarcuslaw.com/Lancaster.aspx"
"706 Ferry St, Martinez, CA 94553","Specializing in personal injury cases, wrongful death, criminal defense and DUI cases over the past 46 years.","Angelo J Costanza Attorney at Law","(925) 228-2885",,,"https://www.yellowpages.com/martinez-ca/mip/angelo-j-costanza-attorney-at-law-21986156?lid=1001202631011","http://www.costanzalaw.com"
"4 N 2nd St Ste 280, San Jose, CA 95113","Because I am a solo practitioner, if you elect to retain me as your attorney; I will personally handle and manage your case. When you have questions about your…","Law Office of BAO-QUAN P. PHAM","(408) 275-6701",,,"https://www.yellowpages.com/san-jose-ca/mip/law-office-of-bao-quan-p-pham-21991206?lid=1000907945850",
"64 W Santa Clara St, San Jose, CA 95113","Serving California and the Greater San Francisco Bay Area since the 1920s","Campbell Warburton Fitzsimmons Smith Mendell & Pastore","(408) 295-7701",,,"https://www.yellowpages.com/san-jose-ca/mip/campbell-warburton-fitzsimmons-smith-mendell-pastore-21991215?lid=1000115266984","http://www.campbellwarburton.com"
"10663 Yarmouth Ave, Granada Hills, CA 91344",,"Law Offices of Savin & Bursk","(818) 368-8646","5","Arnold Gross assisted me with a recent auto accident case.  His professional guidance and direction helped to make this very stressful ordeal palatable.  He explained to me the…","https://www.yellowpages.com/granada-hills-ca/mip/law-offices-of-savin-bursk-21991585?lid=1001071657161","http://www.savinbursklaw.com"
